source_file,source_batch,source_row,source_field_count,date_or_range,evidence_class,scope,item_or_person,source_or_repository,status,significance,next_action,source_overflow_1,source_overflow_2,source_overflow_3,source_overflow_4,source_id,date,author,title,venue_or_repository,locus,use,limitations,title_or_object,repository_or_venue
research_notes/lovejoy_orientalist_source_register_batch22_delta.csv,22,5,8,1897,primary_context,strict_core,Louis de La Vallée Poussin The Buddhist Wheel of Life from a New Source,JRAS 29.3 1897 pp463-470; DOI 10.1017/S0035869X00024680,confirmed_primary,Contemporary article calls dependent origination a difficult primary formula and cites Warren Jacobi and Senart together; independently maps the same current specialist problem/source ecology visible in 004,Extract bibliography and opening discussion into 004 context concordance; compare which authorities Lovejoy adopts contests or omits,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch22_delta.csv,22,6,8,1896-1898,contextual_inference,strict_core,MS38_004 as intervention in live Sāṁkhya-Buddhism/nidāna controversy,Garbe 1896; Jacobi 1896; Senart 1896; La Vallée Poussin 1897; 004 transcription/cross-read,strong_contextual_inference,Broad chronology borrowing compositional and logical questions in 004 align with an active 1896-97 controversy rather than merely private background reading,Tie specific 004 sections to exact contemporary claims while keeping problem-field participation distinct from proven direct reading,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch22_delta.csv,22,7,8,1898-1902,primary_method_bridge,history_of_ideas,004 → 1898 JAOS → Religion and the Time-Process,Lovejoy 1898 JAOS; Lovejoy AJT 1902 JSTOR 3153919; repo cross-reads,confirmed_authorial_bridge,1902 explicitly refers back to the 1898 Buddhist paper while re-expanding technical analysis into a comparative history of categories; supports contraction/re-expansion model,Build formal five-operation concordance: anicca/flux; tilakkhaṇa; dependent origination; borrowing/composition; chronology vs logical function,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch22_delta.csv,22,8,8,1901,primary_bibliographic,strict_core,Syllabus The Philosophy of Buddhism intermediate teaching node,Wilson annotated bibliography; Washington University Association,bibliographically_confirmed_primary_missing,Four-lecture structure places Buddhism among Indian philosophies and centers two essential formulas between 1898 specialist publication and 1902 category history,Recover syllabus/Bulletin copy; test hypothesis that two formulas are dependent origination and Three Characteristics,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch22_delta.csv,22,9,8,1898-present,reception,strict_core,Later disciplinary afterlife of Lovejoy upādi/upādisesa interpretation,modern Buddhist studies citations,confirmed_later_reception_only,Modern scholarship still cites Lovejoy in debates over whether upādi/upādisesa denotes attachment/residue or physical aggregates; proves disciplinary afterlife but not immediate reception,Search 1898-1910 JAOS/AOS proceedings reviews and specialist citations separately; do not back-project modern reception,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,2,8,1898,historiography_control,strict_core,Lovejoy entry in Persons of Indian Studies,"Klaus Karttunen, Persons of Indian Studies",confirmed_secondary,Karttunen includes Lovejoy in Indian Studies but states he apparently never returned to Buddhist studies and lists only the 1898 JAOS paper; useful foil for testing a one-off interpretation,Retain narrow career-Buddhology limit while testing teaching/comparative/review continuity through 1907,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,3,8,1898,primary_text,strict_core,The Buddhistic Technical Terms upadana and upadisesa,JAOS 19; NTU Buddhist Digital Library full text,confirmed,"Specialist Pali/Buddhist philology: Pitaka passages, technical terminology, dependent origination, Buddhist psychology/Nirvana, differentiation from Vedanta and current European scholarship",Treat as strict-core anchor and map authorities/languages against training records,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,4,8,1901,primary_bibliographic_locator,strict_core,Syllabus The Philosophy of Buddhism,Daniel J. Wilson annotated bibliography; Washington University Association,primary_artifact_pending,Four lectures place Buddhism among philosophies of India and treat two essential formulas plus Buddhist ethics/goal; shows Buddhist material became teaching three years after JAOS,Recover standalone syllabus/lecture handout from WashU/JHU Lovejoy papers and ephemera,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,5,8,1902,primary_text,strict_core,Religion and the Time-Process,"American Journal of Theology 6, 439-472; JSTOR 3153919; project primary capture",confirmed,"Vedanta and Buddhism form first major comparative case; Lovejoy explicitly reuses/cites his 1898 Buddhist technical paper, proving authorial continuity beyond one-off publication",Extract exact self-citation and India/Buddhism passages into strict-core concordance,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,6,8,1907,primary_bibliographic,strict_core,Lovejoy review of Deussen Outline of Vedanta,"Journal of Philosophy 4.1, 23-24; PhilPapers",confirmed_bibliography_primary_text_pending,Confirms Lovejoy reviewing current specialist Vedanta literature nine years after 1898; Wilson says he urges Ramanuja study rather than further Shankara concentration,Extract primary pp23-24 from HathiTrust/IA; verify exact Ramanuja wording,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,7,8,1898-1907,interpretive_model,strict_core,Continuity by multiple forms of Orientalist practice,1898 JAOS; 1901 syllabus; 1902 AJT; 1907 review,strong_evidence,"Best current model is episodic but sustained Orientalist engagement across philology, teaching, category-history and specialist reviewing, rather than lifelong Buddhology or abrupt 1898 abandonment",Search correspondence/lecture notes for Pali Sanskrit Buddhism India Vedanta Sankhya Deussen Ramanuja,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,8,8,1894,primary_source_identification,strict_core,Richard Garbe Die Sâmkhya-Philosophie p150ff as 004 method source,Internet Archive full text; MS38_004 p001-018 clean transcription PDF pp4-5,confirmed_exact_source,Notebook heading Garbe p150 matches chapter 'Die Methode'; Garbe's pramana passage and three sources of knowledge are reproduced in 004. Establishes direct Garbe use for Sankhya method,Build sentence-level Garbe p150-151 → 004 pp4-5 concordance and distinguish translation/paraphrase from Lovejoy additions,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,9,8,1896,primary_source_identification,strict_core,T W Rhys Davids Buddhism Its History and Literature pp24-26 as 004 priority source,Rhys Davids 1896 full text; MS38_004 p001-018 clean transcription PDF pp12-13,confirmed_exact_source,"Notebook's 'most doubtful' and 'great gap to be bridged over' language is Rhys Davids's critique of Garbe, not secure Lovejoy opinion. Resolves previously uncertain 'Buddhism p24' source stub",Correct all attribution; map Rhys Davids pp24-30 → 004 pp12-18 including Sankhya priority and sixty-two heresies,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,10,8,1894-1896,source_uptake,strict_core,004 Garbe direct source plus Rhys Davids mediated genealogy controversy,Garbe 1894; Rhys Davids 1896; corrected 004 transcription,confirmed_document_chain,Lovejoy directly reads Garbe for Sankhya method and copies/abstracts Rhys Davids's critical digest of Garbe on priority. Selection is secure; endorsement of Rhys Davids's skepticism is not,Search for independent Lovejoy marginal judgments before treating priority position as authorial,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,11,8,1896,primary_context,strict_core,Hermann Jacobi Der Ursprung des Buddhismus aus dem Sāṁkhya-Yoga,Göttingen Nachrichten 1896 pp43-58,confirmed_primary_access,Central intervention in live Sankhya/Buddhism origin controversy; direct Lovejoy use not yet demonstrated,Retrieve full primary text; search 004/1898 for abbreviated or unnamed fingerprints before claiming direct use,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,12,8,1896,primary_context,strict_core,Émile Senart douze Nidānas exact pagination,Mélanges Charles de Harlez; La Vallée Poussin JRAS 1897 contemporary citation,confirmed_primary_bibliographic,Senart article pp281-297; immediate 1898 polemical target and live composition/meaning controversy around dependent origination,Build point-by-point Senart→004→1898 table separating source thesis notebook reconstruction and published response,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,13,8,1897,primary_context,strict_core,Hermann Oldenberg Buddha 3rd ed appendix on Buddhism and Sankhya,Buddha 3rd ed 1897 pp443-455; later historiography,confirmed_bibliographic_context,"Oldenberg replied to Jacobi's 1896 genealogy claim; Oldenberg is independently a major 004 authority, making this an important possible direct controversy source",Retrieve pp443-455 and search 004 for phrase/reference fingerprints; do not assume Lovejoy read appendix,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,14,8,1897,primary_context,strict_core,La Vallée Poussin Wheel of Life bibliography,JRAS 29.3 pp463-470; Cambridge Core,confirmed_primary,Contemporary specialist bibliography groups Warren Oldenberg Jacobi and Senart around dependent origination; independently demonstrates same current problem ecology as 004,Record pp463 notes in formal controversy chronology,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,15,8,1898,primary_context,strict_core,Hermann Jacobi Verhältnis der buddhistischen Philosophie zu Sāṁkhya-Yoga und Bedeutung der Nidānas,ZDMG 52 pp1-15; Heidelberg/DNB,confirmed_primary_access,Same-year article joins exactly 004's two broad problem clusters—Sankhya/Buddhism relation and meaning of nidanas; field-level parallel unless direct citation emerges,Read full article; isolate theses and compare with 004 while keeping direct-source status unproved,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,16,8,1898,primary_context,strict_core,Hermann Oldenberg Buddhistische Studien,ZDMG 52 pp617-694; Wikisource/ULB Halle,confirmed_primary_access,"Same ZDMG volume as Jacobi; later section revisits Buddhism/Sankhya, showing controversy remained active in year of Lovejoy JAOS publication",Retrieve relevant later pages and compare positions with Jacobi/Lovejoy,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,17,8,1896-04-29,primary_institutional,strict_core,Lanman first of three Buddhism lectures at Fogg,Harvard Crimson 1896-04-29,confirmed_event_unconfirmed_attendance,"Lanman outline explicitly combines origin of Buddhism, relation to Sankhya/Vedanta, Sanskrit/Pali, Tipitaka and source criticism; exceptionally close to opening architecture of 004 during Lovejoy's Harvard training",Find lectures II-III outlines and attendance evidence; do not claim Lovejoy attended public lecture,,,,,,,,,,,,,,
research_notes/lovejoy_orientalist_source_register_batch23_delta.csv,23,18,8,1897-04-07,primary_institutional,strict_core,Lanman Cambridge Conference Practical Teachings of Buddha,Harvard Crimson 1897-01-11 announcement,confirmed_scheduled_unconfirmed_attendance,Scheduled lecture on method and contents of Buddha's practical teachings during Lovejoy's second Harvard year; complements Lanman's historical-philological 1896 lecture series,Search post-event reports/programs and Lovejoy correspondence; specific attendance remains unproved,,,,,,,,,,,,,,
